DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
176779,176779,Mk10,09:49:06 22-Jul-2020,Argos,3,13.6067,144.9119,233,404,134,10,,,,,,
176779,176779,Mk10,10:20:20 22-Jul-2020,Argos,A,13.6053,144.9178,703,2973,166,15,,,,,,
176779,176779,Mk10,10:37:01 22-Jul-2020,Argos,1,13.6031,144.9128,504,1368,185,147,,,,,,
176779,176779,Mk10,10:45:26 22-Jul-2020,Argos,A,13.6025,144.9116,935,1201,726,136,,,,,,
176779,176779,Mk10,11:08:16 22-Jul-2020,Argos,B,13.6025,144.9117,2546,2692,2406,129,,,,,,
176779,176779,Mk10,12:01:27 22-Jul-2020,Argos,B,13.6029,144.9122,2849,3066,2647,127,,,,,,
176779,176779,Mk10,12:17:38 22-Jul-2020,Argos,B,13.6032,144.9108,931,5795,149,24,,,,,,
176779,176779,Mk10,19:33:06 22-Jul-2020,Argos,3,13.6086,144.9129,170,315,91,157,,,,,,
176779,176779,Mk10,20:03:23 22-Jul-2020,Argos,B,13.6088,144.9130,1110,1135,1086,102,,,,,,
176779,176779,Mk10,21:08:58 22-Jul-2020,Argos,B,13.6081,144.9133,1821,1951,1699,65,,,,,,
176779,176779,Mk10,07:55:37 23-Jul-2020,Argos,A,13.6068,144.9079,164,544,49,109,,,,,,
176779,176779,Mk10,08:39:46 23-Jul-2020,Argos,B,13.6090,144.9075,677,2642,173,79,,,,,,
176779,176779,Mk10,08:48:08 23-Jul-2020,Argos,B,13.6100,144.9118,353,1451,85,158,,,,,,
176779,176779,Mk10,09:35:55 23-Jul-2020,Argos,B,13.6095,144.9116,698,2113,230,68,,,,,,
176779,176779,Mk10,09:58:16 23-Jul-2020,Argos,2,13.6076,144.9047,323,985,106,152,,,,,,
176779,176779,Mk10,10:23:36 23-Jul-2020,Argos,B,13.6083,144.9046,750,844,666,139,,,,,,
176779,176779,Mk10,10:25:51 23-Jul-2020,Argos,3,13.6050,144.9069,176,302,102,133,,,,,,
176779,176779,Mk10,11:08:36 23-Jul-2020,Argos,3,13.6058,144.9064,182,386,85,64,,,,,,
176779,176779,Mk10,11:42:21 23-Jul-2020,Argos,2,13.6053,144.9092,395,5930,26,77,,,,,,
176779,176779,Mk10,12:04:06 23-Jul-2020,Argos,B,13.6052,144.9077,478,2868,79,17,,,,,,
176779,176779,Mk10,19:01:00 23-Jul-2020,Argos,B,13.6033,144.9172,2450,3493,1717,84,,,,,,
176779,176779,Mk10,21:08:38 23-Jul-2020,Argos,0,13.6111,144.9121,2322,12369,435,75,,,,,,
176779,176779,Mk10,22:59:46 23-Jul-2020,Argos,A,13.6223,144.9083,3900,15111,1006,123,,,,,,
176779,176779,Mk10,23:42:27 23-Jul-2020,Argos,B,13.6259,144.9044,10550,26718,4166,124,,,,,,
176779,176779,Mk10,00:15:31 24-Jul-2020,Argos,B,13.6213,144.9072,7826,15928,3845,120,,,,,,
176779,176779,Mk10,00:40:04 24-Jul-2020,Argos,B,13.6075,144.9167,1391,2759,701,101,,,,,,
176779,176779,Mk10,00:55:32 24-Jul-2020,Argos,B,13.6183,144.9124,1959,5099,752,83,,,,,,
176779,176779,Mk10,06:59:46 24-Jul-2020,Argos,B,13.6124,144.9329,2648,3955,1772,74,,,,,,
176779,176779,Mk10,08:14:21 24-Jul-2020,Argos,B,13.6412,144.9172,1982,11964,328,77,,,,,,
176779,176779,Mk10,08:38:03 24-Jul-2020,Argos,B,13.6451,144.8971,2274,3987,1296,60,,,,,,
176779,176779,Mk10,09:04:19 24-Jul-2020,Argos,B,13.6494,144.9004,1559,24588,98,98,,,,,,
176779,176779,Mk10,09:12:57 24-Jul-2020,Argos,B,13.6477,144.9001,1907,3936,923,86,,,,,,
176779,176779,Mk10,09:54:46 24-Jul-2020,Argos,3,13.6523,144.8567,133,157,111,121,,,,,,
176779,176779,Mk10,10:47:06 24-Jul-2020,Argos,1,13.6519,144.8559,709,13625,36,77,,,,,,
176779,176779,Mk10,11:20:51 24-Jul-2020,Argos,3,13.6520,144.8562,136,253,72,90,,,,,,
176779,176779,Mk10,11:51:36 24-Jul-2020,Argos,3,13.6507,144.8537,141,306,65,65,,,,,,
176779,176779,Mk10,12:56:06 24-Jul-2020,Argos,B,13.6504,144.8463,1078,1172,991,71,,,,,,
176779,176779,Mk10,18:30:12 24-Jul-2020,Argos,B,13.6393,144.8121,2561,3148,2083,85,,,,,,Lon > 4 deviations from mean
176779,176779,Mk10,19:34:19 24-Jul-2020,Argos,B,13.6460,144.8846,1729,19788,151,170,,,,,,
176779,176779,Mk10,20:06:01 24-Jul-2020,Argos,B,13.6472,144.8898,1120,1518,826,61,,,,,,
176779,176779,Mk10,20:48:18 24-Jul-2020,Argos,3,13.6302,144.8990,201,330,122,133,,,,,,
176779,176779,Mk10,21:11:49 24-Jul-2020,Argos,B,13.6300,144.8984,553,1210,252,115,,,,,,
176779,176779,Mk10,21:40:59 24-Jul-2020,Argos,B,13.6274,144.9080,710,1201,419,162,,,,,,
176779,176779,Mk10,22:31:32 24-Jul-2020,Argos,B,13.6277,144.9185,956,1365,669,79,,,,,,
176779,176779,Mk10,22:47:49 24-Jul-2020,Argos,3,13.6132,144.9089,227,271,189,168,,,,,,
176779,176779,Mk10,22:55:19 24-Jul-2020,Argos,1,13.6176,144.9085,645,1920,216,15,,,,,,
176779,176779,Mk10,23:19:23 24-Jul-2020,Argos,B,13.6171,144.9079,1377,1446,1309,13,,,,,,
176779,176779,Mk10,23:50:46 24-Jul-2020,Argos,B,13.6124,144.9170,1592,1983,1277,103,,,,,,
176779,176779,Mk10,00:25:07 25-Jul-2020,Argos,B,13.6098,144.9227,1244,1646,939,108,,,,,,
176779,176779,Mk10,01:28:46 25-Jul-2020,Argos,B,13.6048,144.9342,1644,2156,1253,105,,,,,,
176779,176779,Mk10,06:47:53 25-Jul-2020,Argos,B,13.6080,144.9266,2656,3946,1788,78,,,,,,
176779,176779,Mk10,08:22:06 25-Jul-2020,Argos,1,13.6098,144.9026,609,1595,232,93,,,,,,
176779,176779,Mk10,09:31:31 25-Jul-2020,Argos,B,13.6054,144.9009,3431,8919,1319,88,,,,,,
176779,176779,Mk10,21:00:57 25-Jul-2020,Argos,3,13.6046,144.9110,168,492,57,89,,,,,,
176779,176779,Mk10,21:57:50 25-Jul-2020,Argos,B,13.6030,144.9104,1767,1818,1717,98,,,,,,
176779,176779,Mk10,00:16:28 26-Jul-2020,Argos,A,13.6169,144.9061,5664,28000,1145,103,,,,,,
176779,176779,Mk10,00:16:28 26-Jul-2020,Argos,B,13.6149,144.9127,5110,22955,1137,102,,,,,,
176779,176779,Mk10,08:07:05 26-Jul-2020,Argos,B,13.6016,144.9269,4434,50258,391,92,,,,,,
176779,176779,Mk10,09:02:53 26-Jul-2020,Argos,A,13.6009,144.9165,3774,46147,308,98,,,,,,
176779,176779,Mk10,10:12:32 26-Jul-2020,Argos,B,13.6046,144.9017,3216,5718,1808,70,,,,,,
176779,176779,Mk10,10:48:54 26-Jul-2020,Argos,B,13.6062,144.8995,2940,4095,2110,77,,,,,,
176779,176779,Mk10,11:21:48 26-Jul-2020,Argos,B,13.6075,144.8977,1576,2261,1097,82,,,,,,
176779,176779,Mk10,19:11:21 26-Jul-2020,Argos,B,13.6026,144.9429,3305,3366,3245,107,,,,,,
176779,176779,Mk10,19:11:21 26-Jul-2020,Argos,B,13.6186,144.9339,3952,8172,1910,76,,,,,,
176779,176779,Mk10,22:22:27 26-Jul-2020,Argos,A,13.6215,144.9232,1866,4041,861,108,,,,,,
176779,176779,Mk10,00:08:13 27-Jul-2020,Argos,A,13.6051,144.9200,1787,21888,145,102,,,,,,
176779,176779,Mk10,00:20:07 27-Jul-2020,Argos,B,13.6044,144.9228,1739,8368,361,103,,,,,,
176779,176779,Mk10,00:44:46 27-Jul-2020,Argos,B,13.6036,144.9208,1761,4956,625,103,,,,,,
176779,176779,Mk10,07:31:40 27-Jul-2020,Argos,B,13.6084,144.9056,2136,73552,62,109,,,,,,
176779,176779,Mk10,08:46:32 27-Jul-2020,Argos,B,13.6040,144.9104,1921,4031,915,109,,,,,,
176779,176779,Mk10,09:16:04 27-Jul-2020,Argos,B,13.6047,144.9122,1697,2882,999,92,,,,,,
176779,176779,Mk10,09:47:09 27-Jul-2020,Argos,B,13.6047,144.9096,1691,3552,804,84,,,,,,
176779,176779,Mk10,18:35:53 27-Jul-2020,Argos,B,13.6013,144.8849,3286,4826,2236,88,,,,,,
176779,176779,Mk10,21:06:21 27-Jul-2020,Argos,0,13.6013,144.8763,2421,34480,170,76,,,,,,
176779,176779,Mk10,22:19:14 27-Jul-2020,Argos,B,13.6111,144.9160,767,2958,198,168,,,,,,
176779,176779,Mk10,23:56:34 27-Jul-2020,Argos,A,13.6091,144.9190,753,5690,99,107,,,,,,
176779,176779,Mk10,23:57:19 27-Jul-2020,Argos,B,13.6080,144.9203,934,5642,154,105,,,,,,
176779,176779,Mk10,00:30:13 28-Jul-2020,Argos,B,13.6023,144.9237,1816,4517,730,97,,,,,,
176779,176779,Mk10,08:44:41 28-Jul-2020,Argos,B,13.5974,144.9649,3494,6932,1760,85,,,,,,
176779,176779,Mk10,09:31:14 28-Jul-2020,Argos,B,13.6058,144.9376,3424,12184,962,80,,,,,,
176779,176779,Mk10,09:31:23 28-Jul-2020,Argos,B,13.6119,144.9163,7526,26774,2115,80,,,,,,
176779,176779,Mk10,11:01:33 28-Jul-2020,Argos,A,13.6095,144.9062,1619,13745,190,132,,,,,,
176779,176779,Mk10,11:04:02 28-Jul-2020,Argos,A,13.6051,144.9105,279,761,102,179,,,,,,
176779,176779,Mk10,11:36:28 28-Jul-2020,Argos,B,13.6050,144.9101,800,842,760,44,,,,,,
176779,176779,Mk10,12:46:56 28-Jul-2020,Argos,B,13.6055,144.9091,1373,1457,1293,85,,,,,,
176779,176779,Mk10,19:44:48 28-Jul-2020,Argos,1,13.6055,144.9175,1429,7927,257,56,,,,,,
176779,176779,Mk10,20:22:39 28-Jul-2020,Argos,B,13.6065,144.9174,2874,3274,2521,62,,,,,,
176779,176779,Mk10,20:41:48 28-Jul-2020,Argos,A,13.6123,144.9168,2249,3164,1597,76,,,,,,
176779,176779,Mk10,23:09:06 28-Jul-2020,Argos,A,13.6418,144.9077,2518,5293,1197,73,,,,,,
176779,176779,Mk10,23:44:49 28-Jul-2020,Argos,B,13.6037,144.8716,2549,12445,521,107,,,,,,
176779,176779,Mk10,00:12:30 29-Jul-2020,Argos,B,13.6034,144.8730,2426,5445,1081,107,,,,,,
176779,176779,Mk10,00:52:11 29-Jul-2020,Argos,B,13.5954,144.8674,3877,6343,2369,109,,,,,,
176779,176779,Mk10,07:44:54 29-Jul-2020,Argos,B,13.5095,144.7750,5477,6239,4808,86,,,,,,Lat > 4 deviations from mean
176779,176779,Mk10,08:07:17 29-Jul-2020,Argos,B,13.5662,144.8474,6659,21837,2030,40,,,,,,
176779,176779,Mk10,09:49:21 29-Jul-2020,Argos,B,13.6094,144.8850,2487,5326,1161,63,,,,,,
176779,176779,Mk10,10:50:37 29-Jul-2020,Argos,B,13.6263,144.8795,7835,13458,4561,72,,,,,,
176779,176779,Mk10,10:50:45 29-Jul-2020,Argos,B,13.6273,144.8815,5148,8191,3235,77,,,,,,
176779,176779,Mk10,11:15:59 29-Jul-2020,Argos,A,13.6147,144.9195,304,1531,60,32,,,,,,
176779,176779,Mk10,21:58:45 29-Jul-2020,Argos,B,13.6302,144.8699,3010,4395,2061,93,,,,,,
176779,176779,Mk10,21:59:31 29-Jul-2020,Argos,1,13.6088,144.9222,779,10105,60,101,,,,,,
176779,176779,Mk10,22:50:31 29-Jul-2020,Argos,B,13.6141,144.9197,1152,1836,723,99,,,,,,
176779,176779,Mk10,23:25:17 29-Jul-2020,Argos,B,13.6372,144.8988,4407,7136,2721,78,,,,,,
176779,176779,Mk10,07:38:06 30-Jul-2020,Argos,0,13.6189,144.9014,4354,48761,388,90,,,,,,
176779,176779,Mk10,10:20:04 30-Jul-2020,Argos,0,13.6142,144.8904,3040,9110,1014,104,,,,,,
176779,176779,Mk10,20:20:40 30-Jul-2020,Argos,0,13.6189,144.9630,5119,108389,241,72,,,,,,
176779,176779,Mk10,21:33:47 30-Jul-2020,Argos,B,13.6271,144.9516,5293,11293,2481,71,,,,,,
176779,176779,Mk10,22:53:19 30-Jul-2020,Argos,B,13.6330,144.9438,4617,10247,2080,82,,,,,,
176779,176779,Mk10,23:28:44 30-Jul-2020,Argos,0,13.5952,144.9074,3239,29377,357,111,,,,,,
176779,176779,Mk10,07:17:45 31-Jul-2020,Argos,B,13.4889,144.6879,4416,7040,2770,69,,,,,,
176779,176779,Mk10,08:42:00 31-Jul-2020,Argos,B,13.6250,144.8923,6430,142213,290,132,,,,,,
176779,176779,Mk10,08:43:58 31-Jul-2020,Argos,B,13.6206,144.8969,10279,96069,1099,132,,,,,,
176779,176779,Mk10,10:07:07 31-Jul-2020,Argos,B,13.6149,144.9518,5466,13797,2165,82,,,,,,
176779,176779,Mk10,11:22:25 31-Jul-2020,Argos,B,13.6413,144.9761,1929,5312,700,64,,,,,,
176779,176779,Mk10,06:39:58 01-Aug-2020,Argos,B,13.6756,145.3757,4389,7220,2668,93,,,,,,Lon > 4 deviations from mean
176779,176779,Mk10,07:05:03 01-Aug-2020,Argos,0,13.5951,144.9321,1669,7346,379,160,,,,,,
176779,176779,Mk10,08:14:06 01-Aug-2020,Argos,1,13.6215,144.9575,904,3180,257,90,,,,,,
176779,176779,Mk10,08:14:16 01-Aug-2020,Argos,2,13.6180,144.9366,322,702,147,58,,,,,,
176779,176779,Mk10,19:25:24 01-Aug-2020,Argos,A,13.8161,145.1227,3242,18164,578,47,,,,,,Lat > 4 deviations from mean
