,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
176779,24-Mar-2017,13:32:17,1,,,,,2,,,,,,,,,,,,,,15,29,1024,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,11:57:00,1,57.000000,36,2,0,6,,,,,,,,,,,,,,15,18,2412,,,,13,22139,,,,28,9519,,,,5,29861,,,,24,24253,,,,15,28072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,12:16:00,1,57.000000,38,2,1,7,,,,,,,,,,,,,,15,18,19140,,,,24,20332,,,,15,28034,,,,13,27654,,,,20,15879,,,,5,17140,,,,23,5778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,13:41:51,2,57.000000,39,2,0,7,,,,,,,,,,,,,,15,20,6469,,,,23,19432,,,,12,27133,,,,25,23406,,,,15,9771,,,,10,25748,,,,18,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,13:46:10,2,57.000000,42,3,0,7,,,,,,,,,,,,,,15,20,5417,,,,23,20992,,,,12,22688,,,,10,1492,,,,25,28718,,,,15,30575,,,,24,25472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,13:50:18,1,57.000000,43,5,0,7,,,,,,,,,,,,,,15,12,4170,,,,23,8413,,,,10,28633,,,,20,22974,,,,24,26830,,,,25,19830,,,,15,5446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,14:02:44,1,57.000000,45,5,0,7,,,,,,,,,,,,,,15,12,24942,,,,24,13976,,,,25,5502,,,,15,9590,,,,23,15310,,,,20,21560,,,,10,25760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,14:06:19,1,57.000000,46,5,0,7,,,,,,,,,,,,,,15,20,14754,,,,15,28460,,,,24,28506,,,,10,28612,,,,12,14972,,,,25,4636,,,,23,11016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,14:11:15,1,57.000000,47,5,0,7,,,,,,,,,,,,,,15,15,1971,,,,10,24907,,,,25,28270,,,,12,25929,,,,20,30134,,,,23,29900,,,,29,11813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,14:21:10,4,57.000000,48,5,0,7,,,,,,,,,,,,,,15,25,15610,,,,20,575,,,,12,19948,,,,23,7550,,,,10,24118,,,,24,6808,,,,32,5690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,14:22:14,2,57.000000,49,5,0,7,,,,,,,,,,,,,,15,10,722,,,,12,25145,,,,15,25977,,,,23,14512,,,,25,23613,,,,18,5612,,,,20,6763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,14:35:37,3,57.000000,50,6,0,7,,,,,,,,,,,,,,15,15,18482,,,,12,22971,,,,25,24413,,,,29,29692,,,,23,2161,,,,20,17343,,,,10,19537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,14:59:07,4,57.000000,51,7,0,7,,,,,,,,,,,,,,15,12,22436,,,,25,19809,,,,10,17429,,,,15,18047,,,,29,14293,,,,32,1044,,,,20,6840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,15:14:45,1,57.000000,52,7,0,7,,,,,,,,,,,,,,15,10,21928,,,,20,29013,,,,25,32380,,,,23,6779,,,,12,29604,,,,15,29986,,,,32,9828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,15:33:52,1,57.000000,53,7,0,7,,,,,,,,,,,,,,15,10,7103,,,,29,13306,,,,20,25900,,,,25,20560,,,,12,8654,,,,23,12912,,,,15,17443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,15:42:27,1,57.000000,54,7,0,7,,,,,,,,,,,,,,15,29,4677,,,,10,6154,,,,32,24332,,,,23,26171,,,,25,6857,,,,15,23784,,,,20,3213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,15:49:47,1,57.000000,55,8,0,7,,,,,,,,,,,,,,15,32,27729,,,,29,28,,,,10,11362,,,,23,16431,,,,20,23962,,,,25,1597,,,,15,8659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,16:30:16,2,57.000000,57,8,0,7,,,,,,,,,,,,,,15,29,8048,,,,32,30088,,,,10,13882,,,,23,20431,,,,20,23848,,,,14,27591,,,,25,21727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,16:52:46,2,57.000000,58,9,0,7,,,,,,,,,,,,,,15,29,4636,,,,32,5138,,,,23,25010,,,,10,6427,,,,20,31783,,,,25,28425,,,,12,11994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,21-Jul-2020,23:12:06,1,57.000000,59,9,0,7,,,,,,,,,,,,,,15,1,11940,,,,22,27529,,,,8,29858,,,,11,18803,,,,7,32532,,,,16,19633,,,,26,17556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,22-Jul-2020,05:22:48,1,57.000000,60,9,0,7,,,,,,,,,,,,,,15,9,11468,,,,17,28372,,,,19,14020,,,,6,888,,,,28,24154,,,,7,15117,,,,4,19140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,22-Jul-2020,14:07:00,1,57.000000,63,9,1,7,,,,,,,,,,,,,,15,12,32708,,,,25,1751,,,,23,3846,,,,24,3534,,,,15,9019,,,,10,31083,,,,20,4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176779,22-Jul-2020,14:21:13,1,57.000000,64,10,0,7,,,,,,,,,,,,,,15,25,16280,,,,10,30179,,,,12,9741,,,,20,27040,,,,23,4401,,,,32,11659,,,,15,9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
