DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
176779,176779,Mk10,Weak,24-Mar-2017,13:32:17,24-Mar-2017,13:32:17
176779,176779,Mk10,Strong,22-Jul-2020,07:23:32,22-Jul-2020,07:24:29
176779,176779,Mk10,Strong,25-Nov-2020,13:28:17,25-Nov-2020,13:29:18
