DeployID,Ptt,Instr,Count,Date,Disposition,Code
176779,176779,Mk10,4,11:00:00 21-Jul-2020,dry,0
176779,176779,Mk10,4,12:00:00 21-Jul-2020,dry,0
176779,176779,Mk10,4,13:00:00 21-Jul-2020,dry,0
176779,176779,Mk10,4,14:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,15:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,16:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,17:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,18:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,19:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,20:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,21:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,22:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,4,23:00:00 21-Jul-2020,neither,2
176779,176779,Mk10,3,00:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,01:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,02:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,03:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,04:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,05:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,06:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,07:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,08:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,09:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,10:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,11:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,12:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,13:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,14:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,15:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,16:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,17:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,18:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,19:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,20:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,21:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,22:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,3,23:00:00 22-Jul-2020,neither,2
176779,176779,Mk10,1,00:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,01:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,02:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,03:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,04:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,05:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,06:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,07:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,08:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,09:00:00 23-Jul-2020,neither,2
176779,176779,Mk10,1,10:00:00 23-Jul-2020,dry,0
176779,176779,Mk10,1,11:00:00 23-Jul-2020,dry,0
176779,176779,Mk10,1,12:00:00 23-Jul-2020,dry,0
176779,176779,Mk10,1,13:00:00 23-Jul-2020,dry,0
176779,176779,Mk10,1,14:00:00 23-Jul-2020,dry,0
